Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4412,No,No,Yes,Yes,NC,2019/1/31 16:30,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/10 8:38,2018/10/12 23:59,,99171,Surry (County),18135
4412,No,No,Yes,Yes,NC,2019/1/31 16:30,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/10 8:38,2018/10/12 23:59,,99181,Vance (County),18135
4412,No,No,Yes,Yes,NC,2019/1/31 16:30,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/10 8:38,2018/10/12 23:59,,99197,Yadkin (County),18135
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,21344,Danville,18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,30208,Galax,18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,49784,Martinsville,18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99007,Amelia (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99011,Appomattox (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99025,Brunswick (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99031,Campbell (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99037,Charlotte (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99041,Chesterfield (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99049,Cumberland (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99053,Dinwiddie (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99057,Essex (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99063,Floyd (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99065,Fluvanna (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99067,Franklin (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99077,Grayson (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99083,Halifax (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99095,James City (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99097,King and Queen (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99101,King William (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99103,Lancaster (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99111,Lunenburg (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99117,Mecklenburg (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99119,Middlesex (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99121,Montgomery (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99127,New Kent (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99131,Northampton (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99133,Northumberland (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99135,Nottoway (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99143,Pittsylvania (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99145,Powhatan (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99147,Prince Edward (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99157,Rappahannock (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99159,Richmond (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99161,Roanoke (County),18134
4411,No,No,Yes,Yes,VA,2018/12/18 9:34,DR,Hurricane,TROPICAL STORM MICHAEL,2018/10/9 8:38,2018/10/16 23:59,,99193,Westmoreland (County),18134
4406,No,No,Yes,Yes,AL,2018/11/5 8:30,DR,Hurricane,HURRICANE MICHAEL,2018/10/10 8:38,2018/10/13 23:59,,99045,Dale (County),18120
4406,No,No,Yes,Yes,AL,2018/11/5 8:30,DR,Hurricane,HURRICANE MICHAEL,2018/10/10 8:38,2018/10/13 23:59,,99061,Geneva (County),18120
4406,No,No,Yes,Yes,AL,2018/11/5 8:30,DR,Hurricane,HURRICANE MICHAEL,2018/10/10 8:38,2018/10/13 23:59,,99067,Henry (County),18120
4406,No,No,Yes,Yes,AL,2018/11/5 8:30,DR,Hurricane,HURRICANE MICHAEL,2018/10/10 8:38,2018/10/13 23:59,,99069,Houston (County),18120
4406,No,No,Yes,Yes,AL,2018/11/5 8:30,DR,Hurricane,HURRICANE MICHAEL,2018/10/10 8:38,2018/10/13 23:59,,99097,Mobile (County),18120
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,9816,Bristol,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,21344,Danville,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,29600,Franklin,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,35000,Hampton,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,49784,Martinsville,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,56000,Newport News,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,67000,Richmond,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,68000,Roanoke,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,86160,Williamsburg,18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99023,Botetourt (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99036,Charles City (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99041,Chesterfield (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99045,Craig (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99063,Floyd (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99067,Franklin (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99077,Grayson (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99083,Halifax (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99089,Henry (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99093,Isle of Wight (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99097,King and Queen (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99101,King William (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99103,Lancaster (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99111,Lunenburg (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99115,Mathews (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99117,Mecklenburg (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99125,Nelson (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99133,Northumberland (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99135,Nottoway (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99141,Patrick (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99143,Pittsylvania (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99155,Pulaski (County),18117
4401,No,No,Yes,Yes,VA,2018/10/15 9:10,DR,Hurricane,HURRICANE FLORENCE,2018/9/8 0:01,2018/9/21 23:59,,99167,Russell (County),18117
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99001,Appling (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99003,Atkinson (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99005,Bacon (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99007,Baker (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99017,Ben Hill (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99019,Berrien (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99023,Bleckley (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99027,Brooks (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99031,Bulloch (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99033,Burke (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99037,Calhoun (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99043,Candler (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99053,Chattahoochee (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99061,Clay (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99069,Coffee (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99071,Colquitt (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99075,Cook (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99079,Crawford (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99081,Crisp (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99087,Decatur (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99091,Dodge (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99093,Dooly (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99095,Dougherty (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99099,Early (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99101,Echols (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99107,Emanuel (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99109,Evans (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99125,Glascock (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99131,Grady (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99141,Hancock (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99153,Houston (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99155,Irwin (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99161,Jeff Davis (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99163,Jefferson (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99165,Jenkins (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99167,Johnson (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99169,Jones (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99175,Laurens (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99177,Lee (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99193,Macon (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99197,Marion (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99201,Miller (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99205,Mitchell (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99209,Montgomery (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99225,Peach (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99235,Pulaski (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99237,Putnam (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99239,Georgetown - Quitman (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99243,Randolph (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99249,Schley (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99251,Screven (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99253,Seminole (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99259,Stewart (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99261,Sumter (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99267,Tattnall (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99271,Telfair (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99273,Terrell (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99275,Thomas (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99277,Tift (County),18116
4400,Yes,No,Yes,Yes,GA,2018/10/14 22:13,DR,Hurricane,HURRICANE MICHAEL,2018/10/9 8:38,2018/10/23 23:59,,99279,Toombs (County),18116
